id,chr,start,end,strand
BGIOSGA038306-PA,AAAA02037563.1,8130,8716,-
BGIOSGA038306-PA,AAAA02037563.1,9013,9894,-
BGIOSGA038302-PA,AAAA02037564.1,4214,6874,-
BGIOSGA038308-PA,AAAA02037565.1,1633,2241,-
BGIOSGA038312-PA,AAAA02037597.1,8892,9557,+
BGIOSGA038318-PA,AAAA02037602.1,3877,4770,+
BGIOSGA038318-PA,AAAA02037602.1,4976,5590,+
BGIOSGA038325-PA,AAAA02037639.1,5133,5143,-
BGIOSGA038325-PA,AAAA02037639.1,5961,6765,-
BGIOSGA038321-PA,AAAA02037644.1,3670,4641,+
BGIOSGA038332-PA,AAAA02037682.1,5283,5651,-
BGIOSGA038332-PA,AAAA02037682.1,5771,6139,-
BGIOSGA038348-PA,AAAA02037773.1,3953,4588,-
BGIOSGA038348-PA,AAAA02037773.1,4728,6188,-
BGIOSGA038357-PA,AAAA02037822.1,5104,5215,+
BGIOSGA038357-PA,AAAA02037822.1,6474,7003,+
BGIOSGA038357-PA,AAAA02037822.1,7089,7629,+
BGIOSGA038357-PA,AAAA02037822.1,8049,8551,+
BGIOSGA038373-PA,AAAA02037865.1,614,2227,-
BGIOSGA038374-PA,AAAA02037865.1,4481,4657,+
BGIOSGA038374-PA,AAAA02037865.1,4742,4931,+
BGIOSGA038374-PA,AAAA02037865.1,5010,5263,+
BGIOSGA038374-PA,AAAA02037865.1,5483,5686,+
BGIOSGA038374-PA,AAAA02037865.1,5753,5788,+
BGIOSGA038374-PA,AAAA02037865.1,5928,6026,+
BGIOSGA038374-PA,AAAA02037865.1,6096,6542,+
BGIOSGA038374-PA,AAAA02037865.1,6619,6672,+
BGIOSGA038374-PA,AAAA02037865.1,6959,7012,+
BGIOSGA038374-PA,AAAA02037865.1,7258,7497,+
BGIOSGA038374-PA,AAAA02037865.1,7580,7625,+
BGIOSGA038374-PA,AAAA02037865.1,7891,7907,+
BGIOSGA038375-PA,AAAA02037874.1,8804,8995,-
BGIOSGA038378-PA,AAAA02037902.1,6437,8206,-
BGIOSGA038386-PA,AAAA02037933.1,309,1695,+
BGIOSGA038386-PA,AAAA02037933.1,1819,3197,+
BGIOSGA038385-PA,AAAA02037933.1,3257,4132,-
BGIOSGA038387-PA,AAAA02037933.1,7528,8292,+
BGIOSGA038392-PA,AAAA02037950.1,5143,5688,-
BGIOSGA038383-PA,AAAA02037975.1,1992,2840,+
BGIOSGA038401-PA,AAAA02037981.1,3960,5415,-
BGIOSGA038401-PA,AAAA02037981.1,5596,6818,-
BGIOSGA038419-PA,AAAA02038017.1,7855,8787,+
BGIOSGA038420-PA,AAAA02038059.1,2780,2869,+
BGIOSGA038420-PA,AAAA02038059.1,2995,3146,+
BGIOSGA038420-PA,AAAA02038059.1,3199,3754,+
BGIOSGA038420-PA,AAAA02038059.1,5035,5436,+
BGIOSGA038415-PA,AAAA02038077.1,3648,5081,+
BGIOSGA038423-PA,AAAA02038080.1,4986,5543,+
BGIOSGA038426-PA,AAAA02038098.1,2552,3120,-
BGIOSGA038426-PA,AAAA02038098.1,3258,4749,-
BGIOSGA038440-PA,AAAA02038245.1,5021,5986,+
BGIOSGA038466-PA,AAAA02038326.1,2810,4009,+
BGIOSGA038469-PA,AAAA02038337.1,413,1957,-
BGIOSGA038470-PA,AAAA02038337.1,3024,3468,+
BGIOSGA038470-PA,AAAA02038337.1,3693,4429,+
BGIOSGA038470-PA,AAAA02038337.1,4644,5441,+
BGIOSGA038468-PA,AAAA02038337.1,6281,7063,-
BGIOSGA038468-PA,AAAA02038337.1,7122,7492,-
BGIOSGA038468-PA,AAAA02038337.1,7698,8046,-
BGIOSGA038472-PA,AAAA02038350.1,2191,3195,-
BGIOSGA038473-PA,AAAA02038364.1,4208,4816,-
BGIOSGA038478-PA,AAAA02038379.1,3526,4344,-
BGIOSGA038486-PA,AAAA02038414.1,1781,2293,+
BGIOSGA038486-PA,AAAA02038414.1,2511,3767,+
BGIOSGA038482-PA,AAAA02038440.1,551,1192,-
BGIOSGA038494-PA,AAAA02038502.1,1338,2315,+
BGIOSGA038503-PA,AAAA02038529.1,5153,6277,-
BGIOSGA038510-PA,AAAA02038571.1,1546,2685,-
BGIOSGA038520-PA,AAAA02038574.1,265,3021,-
BGIOSGA038521-PA,AAAA02038597.1,4246,4663,+
BGIOSGA038521-PA,AAAA02038597.1,4756,4940,+
BGIOSGA038525-PA,AAAA02038624.1,1907,2860,+
BGIOSGA038517-PA,AAAA02038625.1,664,2321,+
BGIOSGA038517-PA,AAAA02038625.1,2415,3081,+
BGIOSGA038541-PA,AAAA02038638.1,805,2013,-
BGIOSGA038540-PA,AAAA02038638.1,2070,2795,-
BGIOSGA038539-PA,AAAA02038638.1,2871,3590,-
BGIOSGA038546-PA,AAAA02038677.1,4820,6601,+
BGIOSGA038548-PA,AAAA02038714.1,1690,2898,-
BGIOSGA038533-PA,AAAA02038744.1,4472,5101,+
BGIOSGA038534-PA,AAAA02038744.1,5170,6642,+
BGIOSGA038560-PA,AAAA02038766.1,1564,1989,-
BGIOSGA038560-PA,AAAA02038766.1,2086,2204,-
BGIOSGA038560-PA,AAAA02038766.1,2319,2739,-
BGIOSGA038560-PA,AAAA02038766.1,2844,3649,-
BGIOSGA038560-PA,AAAA02038766.1,3771,4321,-
BGIOSGA038560-PA,AAAA02038766.1,4524,4654,-
BGIOSGA038559-PA,AAAA02038766.1,5556,5778,-
BGIOSGA038559-PA,AAAA02038766.1,5871,6376,-
BGIOSGA038559-PA,AAAA02038766.1,6694,6948,-
BGIOSGA038565-PA,AAAA02038820.1,6295,6939,-
BGIOSGA038579-PA,AAAA02038895.1,4707,5384,-
BGIOSGA038602-PA,AAAA02038899.1,3200,4036,+
BGIOSGA038589-PA,AAAA02038909.1,1196,2665,+
BGIOSGA038593-PA,AAAA02038931.1,404,1567,-
BGIOSGA038627-PA,AAAA02039085.1,754,1293,-
BGIOSGA038636-PA,AAAA02039143.1,693,1282,+
BGIOSGA038636-PA,AAAA02039143.1,1420,1660,+
BGIOSGA038636-PA,AAAA02039143.1,1756,2228,+
BGIOSGA038636-PA,AAAA02039143.1,2281,3211,+
BGIOSGA038636-PA,AAAA02039143.1,3278,4555,+
BGIOSGA038640-PA,AAAA02039144.1,3277,4974,-
BGIOSGA038675-PA,AAAA02039262.1,1262,1880,-
BGIOSGA038675-PA,AAAA02039262.1,2763,3679,-
BGIOSGA038675-PA,AAAA02039262.1,3795,5066,-
BGIOSGA038660-PA,AAAA02039287.1,4234,5250,-
BGIOSGA038660-PA,AAAA02039287.1,5313,5645,-
BGIOSGA038665-PA,AAAA02039292.1,178,2589,-
BGIOSGA038680-PA,AAAA02039293.1,4122,4880,-
BGIOSGA038679-PA,AAAA02039293.1,4981,6228,-
BGIOSGA038674-PA,AAAA02039310.1,2044,3330,-
BGIOSGA038696-PA,AAAA02039328.1,89,418,+
BGIOSGA038697-PA,AAAA02039328.1,535,1161,+
BGIOSGA038695-PA,AAAA02039328.1,2499,2999,-
BGIOSGA038685-PA,AAAA02039339.1,900,1628,+
BGIOSGA038686-PA,AAAA02039339.1,1750,3105,+
BGIOSGA038670-PA,AAAA02039389.1,1634,3421,-
BGIOSGA038668-PA,AAAA02039389.1,4807,6105,-
BGIOSGA038689-PA,AAAA02039415.1,998,2362,+
BGIOSGA038729-PA,AAAA02039442.1,4581,5165,-
BGIOSGA038716-PA,AAAA02039444.1,3237,4088,-
BGIOSGA038737-PA,AAAA02039462.1,2785,4398,-
BGIOSGA038720-PA,AAAA02039497.1,51,383,-
BGIOSGA038719-PA,AAAA02039497.1,497,1432,-
BGIOSGA038719-PA,AAAA02039497.1,1663,2079,-
BGIOSGA038761-PA,AAAA02039505.1,1753,3786,-
BGIOSGA038762-PA,AAAA02039505.1,4199,5818,+
BGIOSGA038756-PA,AAAA02039550.1,1690,2541,-
BGIOSGA038726-PA,AAAA02039552.1,4482,5231,+
BGIOSGA038770-PA,AAAA02039556.1,3902,5002,-
BGIOSGA038768-PA,AAAA02039593.1,592,1779,-
BGIOSGA038764-PA,AAAA02039596.1,722,2065,+
BGIOSGA038787-PA,AAAA02039655.1,1143,1322,-
BGIOSGA038735-PA,AAAA02039689.1,4130,5461,-
BGIOSGA038800-PA,AAAA02039693.1,703,1203,-
BGIOSGA038800-PA,AAAA02039693.1,1284,2099,-
BGIOSGA038804-PA,AAAA02039769.1,147,470,-
BGIOSGA038822-PA,AAAA02039827.1,3473,3570,-
BGIOSGA038822-PA,AAAA02039827.1,4170,4518,-
BGIOSGA038759-PA,AAAA02039847.1,1925,3433,-
BGIOSGA038821-PA,AAAA02039915.1,3824,4213,+
BGIOSGA038832-PA,AAAA02039919.1,1262,1574,+
BGIOSGA038832-PA,AAAA02039919.1,2050,2123,+
BGIOSGA038832-PA,AAAA02039919.1,2199,2333,+
BGIOSGA038832-PA,AAAA02039919.1,2652,2837,+
BGIOSGA038832-PA,AAAA02039919.1,3310,4122,+
BGIOSGA038853-PA,AAAA02039958.1,3217,3966,-
BGIOSGA038847-PA,AAAA02039986.1,2686,3351,-
BGIOSGA038841-PA,AAAA02039987.1,1079,1563,+
BGIOSGA038841-PA,AAAA02039987.1,1752,2895,+
BGIOSGA038841-PA,AAAA02039987.1,3076,3603,+
BGIOSGA038857-PA,AAAA02039992.1,53,814,+
BGIOSGA038858-PA,AAAA02039994.1,1631,2479,+
BGIOSGA038854-PA,AAAA02040019.1,1114,2090,-
BGIOSGA038854-PA,AAAA02040019.1,2174,2873,-
BGIOSGA038854-PA,AAAA02040019.1,2981,3949,-
BGIOSGA038854-PA,AAAA02040019.1,4067,5527,-
BGIOSGA038859-PA,AAAA02040060.1,263,2029,-
BGIOSGA038870-PA,AAAA02040064.1,662,2504,+
BGIOSGA038870-PA,AAAA02040064.1,2569,3083,+
BGIOSGA038870-PA,AAAA02040064.1,3656,5290,+
BGIOSGA038865-PA,AAAA02040100.1,644,1180,-
BGIOSGA038866-PA,AAAA02040100.1,1379,2395,+
BGIOSGA038874-PA,AAAA02040127.1,98,1429,+
BGIOSGA038873-PA,AAAA02040127.1,1412,2329,-
BGIOSGA038875-PA,AAAA02040127.1,2481,3212,+
BGIOSGA038900-PA,AAAA02040164.1,3680,4091,-
BGIOSGA038900-PA,AAAA02040164.1,4420,4541,-
BGIOSGA038877-PA,AAAA02040182.1,511,1854,-
BGIOSGA038906-PA,AAAA02040230.1,1308,2072,+
BGIOSGA038906-PA,AAAA02040230.1,2295,2384,+
BGIOSGA038906-PA,AAAA02040230.1,2881,3894,+
BGIOSGA038896-PA,AAAA02040238.1,444,596,-
BGIOSGA038896-PA,AAAA02040238.1,695,793,-
BGIOSGA038896-PA,AAAA02040238.1,870,942,-
BGIOSGA038896-PA,AAAA02040238.1,1016,1126,-
BGIOSGA038896-PA,AAAA02040238.1,1728,2593,-
BGIOSGA038896-PA,AAAA02040238.1,2709,2996,-
BGIOSGA038928-PA,AAAA02040260.1,1557,3962,+
BGIOSGA038917-PA,AAAA02040365.1,2861,4702,+
BGIOSGA038947-PA,AAAA02040396.1,602,994,-
BGIOSGA038947-PA,AAAA02040396.1,1090,1416,-
BGIOSGA038940-PA,AAAA02040434.1,59,3823,-
BGIOSGA038930-PA,AAAA02040442.1,541,1815,-
BGIOSGA038908-PA,AAAA02040454.1,2102,2320,-
BGIOSGA038908-PA,AAAA02040454.1,2403,2477,-
BGIOSGA038939-PA,AAAA02040475.1,514,2214,-
BGIOSGA038974-PA,AAAA02040497.1,406,990,-
BGIOSGA038951-PA,AAAA02040498.1,1322,2530,-
BGIOSGA038981-PA,AAAA02040512.1,2122,3219,+
BGIOSGA038955-PA,AAAA02040520.1,391,3699,+
BGIOSGA038962-PA,AAAA02040558.1,1520,2269,-
BGIOSGA038952-PA,AAAA02040567.1,2224,3189,+
BGIOSGA038952-PA,AAAA02040567.1,3276,4730,+
BGIOSGA038954-PA,AAAA02040570.1,555,1385,-
BGIOSGA038954-PA,AAAA02040570.1,1483,2103,-
BGIOSGA038953-PA,AAAA02040570.1,2159,2365,-
BGIOSGA038953-PA,AAAA02040570.1,2472,2844,-
BGIOSGA038953-PA,AAAA02040570.1,2995,3497,-
BGIOSGA038932-PA,AAAA02040608.1,489,1253,-
BGIOSGA038978-PA,AAAA02040632.1,2476,3084,-
BGIOSGA038972-PA,AAAA02040685.1,203,1243,+
BGIOSGA038992-PA,AAAA02040717.1,2194,3600,-
BGIOSGA038992-PA,AAAA02040717.1,3797,4299,-
BGIOSGA038992-PA,AAAA02040717.1,4581,5043,-
BGIOSGA038967-PA,AAAA02040728.1,1436,2365,+
BGIOSGA038815-PA,AAAA02040729.1,1667,2413,-
BGIOSGA039010-PA,AAAA02040746.1,1551,2300,-
BGIOSGA038980-PA,AAAA02040769.1,357,1229,-
BGIOSGA038980-PA,AAAA02040769.1,1280,2512,-
BGIOSGA039019-PA,AAAA02040804.1,2910,4310,+
BGIOSGA039030-PA,AAAA02040807.1,898,2013,-
BGIOSGA039030-PA,AAAA02040807.1,4339,4896,-
BGIOSGA039020-PA,AAAA02040841.1,2011,4137,+
BGIOSGA039039-PA,AAAA02040865.1,876,1541,-
BGIOSGA039026-PA,AAAA02040870.1,3279,4616,-
BGIOSGA039036-PA,AAAA02040897.1,3254,3742,-
BGIOSGA039036-PA,AAAA02040897.1,4253,4516,-
BGIOSGA039025-PA,AAAA02040900.1,1016,1555,-
BGIOSGA039065-PA,AAAA02040904.1,1450,2181,-
BGIOSGA039064-PA,AAAA02040904.1,3181,3966,-
BGIOSGA039040-PA,AAAA02040931.1,3524,4264,-
BGIOSGA039040-PA,AAAA02040931.1,4417,4896,-
BGIOSGA039099-PA,AAAA02040943.1,22,1437,+
BGIOSGA039099-PA,AAAA02040943.1,1545,3083,+
BGIOSGA039099-PA,AAAA02040943.1,3175,3844,+
BGIOSGA039099-PA,AAAA02040943.1,3906,4603,+
BGIOSGA039043-PA,AAAA02040980.1,99,796,+
BGIOSGA039043-PA,AAAA02040980.1,1074,1871,+
BGIOSGA039043-PA,AAAA02040980.1,1927,3160,+
BGIOSGA039043-PA,AAAA02040980.1,3298,4017,+
BGIOSGA039043-PA,AAAA02040980.1,4091,4747,+
BGIOSGA039091-PA,AAAA02041020.1,208,906,-
BGIOSGA039091-PA,AAAA02041020.1,960,1817,-
BGIOSGA039091-PA,AAAA02041020.1,1987,3051,-
BGIOSGA039055-PA,AAAA02041032.1,123,1829,-
BGIOSGA039107-PA,AAAA02041077.1,3060,4598,-
BGIOSGA039109-PA,AAAA02041078.1,822,1295,-
BGIOSGA039077-PA,AAAA02041079.1,2428,3693,-
BGIOSGA039077-PA,AAAA02041079.1,4092,4334,-
BGIOSGA039111-PA,AAAA02041083.1,3510,4715,-
BGIOSGA039081-PA,AAAA02041102.1,2467,3684,-
BGIOSGA039081-PA,AAAA02041102.1,3857,4420,-
BGIOSGA039087-PA,AAAA02041107.1,47,622,+
BGIOSGA039087-PA,AAAA02041107.1,712,1623,+
BGIOSGA039086-PA,AAAA02041107.1,1676,2353,-
BGIOSGA039086-PA,AAAA02041107.1,2524,3255,-
BGIOSGA039086-PA,AAAA02041107.1,3315,4400,-
BGIOSGA039085-PA,AAAA02041108.1,3552,4448,+
BGIOSGA039114-PA,AAAA02041153.1,1384,2430,+
BGIOSGA039110-PA,AAAA02041165.1,4120,4686,-
BGIOSGA039104-PA,AAAA02041169.1,3864,4553,-
BGIOSGA039131-PA,AAAA02041177.1,260,2506,-
BGIOSGA039138-PA,AAAA02041201.1,426,2636,+
BGIOSGA039127-PA,AAAA02041209.1,500,2113,-
BGIOSGA039113-PA,AAAA02041220.1,2334,2556,+
BGIOSGA039113-PA,AAAA02041220.1,3370,3401,+
BGIOSGA039113-PA,AAAA02041220.1,3519,3617,+
BGIOSGA039113-PA,AAAA02041220.1,3715,3867,+
BGIOSGA039117-PA,AAAA02041233.1,986,2614,-
BGIOSGA039132-PA,AAAA02041254.1,2127,3002,-
BGIOSGA039132-PA,AAAA02041254.1,3058,4581,-
BGIOSGA039166-PA,AAAA02041337.1,1056,1844,-
BGIOSGA039139-PA,AAAA02041357.1,3281,4234,-
BGIOSGA039136-PA,AAAA02041369.1,297,2339,+
BGIOSGA039153-PA,AAAA02041461.1,2970,4511,+
BGIOSGA039186-PA,AAAA02041468.1,1330,2097,-
BGIOSGA039161-PA,AAAA02041480.1,1409,3196,+
BGIOSGA039161-PA,AAAA02041480.1,3354,4295,+
BGIOSGA039130-PA,AAAA02041481.1,2077,2562,-
BGIOSGA039184-PA,AAAA02041517.1,1546,2988,+
BGIOSGA039168-PA,AAAA02041526.1,3245,4480,-
BGIOSGA039176-PA,AAAA02041533.1,1177,2790,-
BGIOSGA039194-PA,AAAA02041565.1,3574,4488,-
BGIOSGA039207-PA,AAAA02041679.1,821,1747,+
BGIOSGA039205-PA,AAAA02041679.1,1808,3328,-
BGIOSGA039232-PA,AAAA02041722.1,5,793,+
BGIOSGA039232-PA,AAAA02041722.1,1113,1934,+
BGIOSGA039135-PA,AAAA02041727.1,887,3154,+
BGIOSGA039226-PA,AAAA02041760.1,1396,2274,+
BGIOSGA039204-PA,AAAA02041775.1,177,4133,-
BGIOSGA039211-PA,AAAA02041811.1,257,929,+
BGIOSGA039211-PA,AAAA02041811.1,1148,2022,+
BGIOSGA039221-PA,AAAA02041841.1,1542,2186,+
BGIOSGA039255-PA,AAAA02041857.1,1312,2169,-
BGIOSGA039188-PA,AAAA02041903.1,641,1189,-
BGIOSGA039283-PA,AAAA02041970.1,3746,4231,-
BGIOSGA039263-PA,AAAA02041977.1,1678,2229,+
BGIOSGA039319-PA,AAAA02042027.1,593,1342,-
BGIOSGA039325-PA,AAAA02042076.1,12,796,+
BGIOSGA039325-PA,AAAA02042076.1,843,1983,+
BGIOSGA039341-PA,AAAA02042115.1,2503,3540,+
BGIOSGA039288-PA,AAAA02042117.1,13,790,-
BGIOSGA039288-PA,AAAA02042117.1,860,1866,-
BGIOSGA039321-PA,AAAA02042191.1,1216,2367,+
BGIOSGA039321-PA,AAAA02042191.1,2422,2869,+
BGIOSGA039321-PA,AAAA02042191.1,2922,3289,+
BGIOSGA039322-PA,AAAA02042191.1,3457,4143,+
BGIOSGA039309-PA,AAAA02042237.1,663,3200,-
BGIOSGA039336-PA,AAAA02042259.1,1384,2715,+
BGIOSGA039334-PA,AAAA02042288.1,2101,2673,+
BGIOSGA039308-PA,AAAA02042311.1,762,3659,+
BGIOSGA039348-PA,AAAA02042314.1,702,2194,-
BGIOSGA039348-PA,AAAA02042314.1,2317,2857,-
BGIOSGA039348-PA,AAAA02042314.1,2978,3379,-
BGIOSGA039348-PA,AAAA02042314.1,3447,3860,-
BGIOSGA039326-PA,AAAA02042390.1,2258,2590,-
BGIOSGA039345-PA,AAAA02042415.1,1176,1994,-
BGIOSGA039345-PA,AAAA02042415.1,2074,2167,-
BGIOSGA039345-PA,AAAA02042415.1,2278,3986,-
BGIOSGA039379-PA,AAAA02042438.1,2125,3366,+
BGIOSGA039380-PA,AAAA02042475.1,72,615,+
BGIOSGA039380-PA,AAAA02042475.1,689,1116,+
BGIOSGA039381-PA,AAAA02042498.1,887,1861,+
BGIOSGA039382-PA,AAAA02042513.1,19,474,-
BGIOSGA039383-PA,AAAA02042513.1,598,1252,+
BGIOSGA039383-PA,AAAA02042513.1,1351,3269,+
BGIOSGA039357-PA,AAAA02042536.1,925,2208,+
BGIOSGA039377-PA,AAAA02042579.1,1001,3451,-
BGIOSGA039385-PA,AAAA02042597.1,836,2185,-
BGIOSGA039384-PA,AAAA02042597.1,2337,2806,-
BGIOSGA039384-PA,AAAA02042597.1,2958,3345,-
BGIOSGA039384-PA,AAAA02042597.1,3522,3839,-
BGIOSGA039393-PA,AAAA02042611.1,867,1616,-
BGIOSGA039410-PA,AAAA02042625.1,149,2164,+
BGIOSGA039458-PA,AAAA02042627.1,3240,3857,+
BGIOSGA039396-PA,AAAA02042640.1,967,2212,-
BGIOSGA039396-PA,AAAA02042640.1,2400,3754,-
BGIOSGA039390-PA,AAAA02042642.1,2464,3867,-
BGIOSGA039428-PA,AAAA02042663.1,285,1181,+
BGIOSGA039428-PA,AAAA02042663.1,1372,2054,+
BGIOSGA039428-PA,AAAA02042663.1,2348,2492,+
BGIOSGA039428-PA,AAAA02042663.1,2556,2629,+
BGIOSGA039428-PA,AAAA02042663.1,3324,3639,+
BGIOSGA039453-PA,AAAA02042666.1,1708,2751,+
BGIOSGA039453-PA,AAAA02042666.1,3038,3862,+
BGIOSGA039416-PA,AAAA02042669.1,2650,3861,-
BGIOSGA039399-PA,AAAA02042679.1,2547,3344,-
BGIOSGA039399-PA,AAAA02042679.1,3489,3602,-
BGIOSGA039369-PA,AAAA02042699.1,2096,2557,+
BGIOSGA039369-PA,AAAA02042699.1,2707,3096,+
BGIOSGA039369-PA,AAAA02042699.1,3172,3864,+
BGIOSGA039395-PA,AAAA02042724.1,69,2306,+
BGIOSGA039395-PA,AAAA02042724.1,2935,3615,+
BGIOSGA039411-PA,AAAA02042732.1,2886,3749,+
BGIOSGA039421-PA,AAAA02042755.1,18,2363,-
BGIOSGA039387-PA,AAAA02042762.1,89,1189,+
BGIOSGA039388-PA,AAAA02042762.1,1281,2627,+
BGIOSGA039347-PA,AAAA02042768.1,1746,1978,+
BGIOSGA039347-PA,AAAA02042768.1,2084,2483,+
BGIOSGA039459-PA,AAAA02042918.1,113,1150,-
BGIOSGA039456-PA,AAAA02042958.1,859,1200,-
BGIOSGA039495-PA,AAAA02042972.1,1227,2039,-
BGIOSGA039479-PA,AAAA02042985.1,510,1490,+
BGIOSGA039471-PA,AAAA02043016.1,2039,2803,-
BGIOSGA039394-PA,AAAA02043018.1,2958,3503,-
BGIOSGA039526-PA,AAAA02043051.1,15,1962,+
BGIOSGA039526-PA,AAAA02043051.1,2557,3506,+
BGIOSGA039425-PA,AAAA02043057.1,1035,1817,-
BGIOSGA039408-PA,AAAA02043097.1,2067,3278,-
BGIOSGA039500-PA,AAAA02043151.1,31,2694,+
BGIOSGA039500-PA,AAAA02043151.1,2973,3464,+
BGIOSGA039540-PA,AAAA02043168.1,1490,3223,+
BGIOSGA039512-PA,AAAA02043186.1,282,1730,+
BGIOSGA039482-PA,AAAA02043206.1,483,1586,-
BGIOSGA039482-PA,AAAA02043206.1,2393,3295,-
BGIOSGA039541-PA,AAAA02043238.1,953,2839,+
BGIOSGA039538-PA,AAAA02043279.1,1744,3387,+
BGIOSGA039547-PA,AAAA02043315.1,1009,1641,+
BGIOSGA039566-PA,AAAA02043375.1,1504,2166,-
BGIOSGA039597-PA,AAAA02043404.1,109,1409,-
BGIOSGA039597-PA,AAAA02043404.1,2227,2644,-
BGIOSGA039584-PA,AAAA02043411.1,998,2314,-
BGIOSGA039595-PA,AAAA02043437.1,68,769,+
BGIOSGA039596-PA,AAAA02043437.1,2154,2852,+
BGIOSGA039600-PA,AAAA02043451.1,1837,3345,-
BGIOSGA039520-PA,AAAA02043494.1,2005,2545,+
BGIOSGA039520-PA,AAAA02043494.1,2874,3544,+
BGIOSGA039604-PA,AAAA02043495.1,2889,3383,+
BGIOSGA039574-PA,AAAA02043500.1,877,1380,-
BGIOSGA039605-PA,AAAA02043526.1,610,1359,-
BGIOSGA039628-PA,AAAA02043584.1,991,1809,-
BGIOSGA039607-PA,AAAA02043605.1,205,463,+
BGIOSGA039607-PA,AAAA02043605.1,1065,1069,+
BGIOSGA039607-PA,AAAA02043605.1,1247,1669,+
BGIOSGA039557-PA,AAAA02043629.1,2406,3380,-
BGIOSGA039613-PA,AAAA02043633.1,796,2463,+
BGIOSGA039582-PA,AAAA02043661.1,263,1264,+
BGIOSGA039581-PA,AAAA02043661.1,1307,2500,-
BGIOSGA039581-PA,AAAA02043661.1,2629,3408,-
BGIOSGA039619-PA,AAAA02043684.1,1631,2347,-
BGIOSGA039618-PA,AAAA02043684.1,2464,3351,-
BGIOSGA039645-PA,AAAA02043694.1,1387,2424,+
BGIOSGA039617-PA,AAAA02043695.1,1642,1652,+
BGIOSGA039617-PA,AAAA02043695.1,1757,2024,+
BGIOSGA039616-PA,AAAA02043696.1,509,1258,-
BGIOSGA039594-PA,AAAA02043746.1,1925,2773,+
BGIOSGA039626-PA,AAAA02043757.1,1640,2835,+
BGIOSGA039626-PA,AAAA02043757.1,2925,3381,+
BGIOSGA039661-PA,AAAA02043764.1,1090,1302,-
BGIOSGA039661-PA,AAAA02043764.1,1388,2131,-
BGIOSGA039643-PA,AAAA02043844.1,344,1015,+
BGIOSGA039643-PA,AAAA02043844.1,1110,1127,+
BGIOSGA039688-PA,AAAA02043862.1,779,1225,-
BGIOSGA039688-PA,AAAA02043862.1,1355,3403,-
BGIOSGA039647-PA,AAAA02043864.1,670,1866,-
BGIOSGA039647-PA,AAAA02043864.1,1999,2181,-
BGIOSGA039554-PA,AAAA02043952.1,2034,3035,+
BGIOSGA039659-PA,AAAA02043980.1,1405,1561,+
BGIOSGA039659-PA,AAAA02043980.1,2062,2429,+
BGIOSGA039660-PA,AAAA02044003.1,73,1341,+
BGIOSGA039670-PA,AAAA02044035.1,1012,2352,+
BGIOSGA039699-PA,AAAA02044057.1,445,1641,-
BGIOSGA039668-PA,AAAA02044067.1,860,3154,-
BGIOSGA039672-PA,AAAA02044072.1,684,1310,-
BGIOSGA039672-PA,AAAA02044072.1,1735,2454,-
BGIOSGA039690-PA,AAAA02044093.1,735,899,-
BGIOSGA039690-PA,AAAA02044093.1,989,1087,-
BGIOSGA039690-PA,AAAA02044093.1,1164,1229,-
BGIOSGA039690-PA,AAAA02044093.1,2040,2680,-
BGIOSGA039690-PA,AAAA02044093.1,2741,2876,-
BGIOSGA039690-PA,AAAA02044093.1,2966,3286,-
BGIOSGA039656-PA,AAAA02044233.1,138,932,-
BGIOSGA039696-PA,AAAA02044235.1,38,685,+
BGIOSGA039705-PA,AAAA02044246.1,663,1316,-
BGIOSGA039677-PA,AAAA02044261.1,132,1247,+
BGIOSGA039702-PA,AAAA02044282.1,995,2386,-
BGIOSGA039738-PA,AAAA02044322.1,1166,3028,-
BGIOSGA039720-PA,AAAA02044352.1,36,789,-
BGIOSGA039720-PA,AAAA02044352.1,839,1362,-
BGIOSGA039728-PA,AAAA02044368.1,37,448,-
BGIOSGA039728-PA,AAAA02044368.1,776,909,-
BGIOSGA039728-PA,AAAA02044368.1,1008,1034,-
BGIOSGA039754-PA,AAAA02044387.1,337,363,+
BGIOSGA039754-PA,AAAA02044387.1,451,1887,+
BGIOSGA039754-PA,AAAA02044387.1,1959,2174,+
BGIOSGA039754-PA,AAAA02044387.1,2329,2559,+
BGIOSGA039754-PA,AAAA02044387.1,2632,3216,+
BGIOSGA039715-PA,AAAA02044393.1,168,575,-
BGIOSGA039715-PA,AAAA02044393.1,707,1132,-
BGIOSGA039715-PA,AAAA02044393.1,1697,2269,-
BGIOSGA039719-PA,AAAA02044413.1,1255,2235,+
BGIOSGA039763-PA,AAAA02044455.1,312,1001,-
BGIOSGA039753-PA,AAAA02044475.1,1204,2601,+
BGIOSGA039735-PA,AAAA02044491.1,1418,3124,+
BGIOSGA039726-PA,AAAA02044524.1,2346,2897,+
BGIOSGA039784-PA,AAAA02044528.1,840,956,-
BGIOSGA039784-PA,AAAA02044528.1,1620,1878,-
BGIOSGA039784-PA,AAAA02044528.1,1955,2253,-
BGIOSGA039784-PA,AAAA02044528.1,2842,3051,-
BGIOSGA039835-PA,AAAA02044537.1,1265,1738,+
BGIOSGA039789-PA,AAAA02044585.1,2066,3139,-
BGIOSGA039787-PA,AAAA02044590.1,633,1784,-
BGIOSGA039745-PA,AAAA02044609.1,1023,2075,-
BGIOSGA039792-PA,AAAA02044621.1,1684,2763,+
BGIOSGA039700-PA,AAAA02044668.1,1770,3140,-
